source,target,relation
http://purl.obolibrary.org/obo/VO_0002391,http://purl.obolibrary.org/obo/NCBITaxon_9612,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0010721,http://purl.obolibrary.org/obo/VO_0000864,has role
http://purl.obolibrary.org/obo/VO_0002246,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001699,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0004419,http://purl.obolibrary.org/obo/NCBITaxon_38142,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011530,http://purl.obolibrary.org/obo/VO_0011157,expresses
http://purl.obolibrary.org/obo/VO_0004195,http://purl.obolibrary.org/obo/NCBITaxon_5820,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001739,http://purl.obolibrary.org/obo/NCBITaxon_34085,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011165,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0011162,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0001110,http://purl.obolibrary.org/obo/VO_0001080,has part
http://purl.obolibrary.org/obo/VO_0004156,http://purl.obolibrary.org/obo/NCBITaxon_10345,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001869,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0011527,http://purl.obolibrary.org/obo/VO_0011061,expresses
http://purl.obolibrary.org/obo/VO_0010745,http://purl.obolibrary.org/obo/CHEBI_7507,has vaccine allergen
http://purl.obolibrary.org/obo/VO_0001246,http://purl.obolibrary.org/obo/NCBITaxon_9606,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0003046,http://purl.obolibrary.org/obo/NCBITaxon_9913,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0004341,http://purl.obolibrary.org/obo/NCBITaxon_10359,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0002563,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0002066,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0002721,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0011452,http://purl.obolibrary.org/obo/VO_0011315,expresses
http://purl.obolibrary.org/obo/VO_0004417,http://purl.obolibrary.org/obo/NCBITaxon_1392,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011477,http://purl.obolibrary.org/obo/VO_0011335,expresses
http://purl.obolibrary.org/obo/VO_0000035,http://purl.obolibrary.org/obo/NCBITaxon_9606,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0001796,http://purl.obolibrary.org/obo/NCBITaxon_29546,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001584,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0000354,http://purl.obolibrary.org/obo/NCBITaxon_10090,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002542,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0011164,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002487,http://purl.obolibrary.org/obo/NCBITaxon_9612,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0011411,http://purl.obolibrary.org/obo/VO_0011095,expresses
http://purl.obolibrary.org/obo/VO_0001831,http://purl.obolibrary.org/obo/NCBITaxon_11309,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001827,http://purl.obolibrary.org/obo/NCBITaxon_9823,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0000347,http://purl.obolibrary.org/obo/NCBITaxon_10090,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0004670,http://purl.obolibrary.org/obo/NCBITaxon_520,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0002167,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0011334,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002640,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0000004,http://purl.obolibrary.org/obo/VO_0000864,has role
http://purl.obolibrary.org/obo/VO_0000072,http://purl.obolibrary.org/obo/VO_0001187,is_specified_input_of
http://purl.obolibrary.org/obo/VO_0001830,http://purl.obolibrary.org/obo/NCBITaxon_11309,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0000480,http://purl.obolibrary.org/obo/NCBITaxon_9606,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002602,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0002560,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0001867,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0000666,http://purl.obolibrary.org/obo/VO_0001014,has quality
http://purl.obolibrary.org/obo/VO_0002112,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0002027,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001762,http://purl.obolibrary.org/obo/NCBITaxon_9612,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0010745,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0001877,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001514,http://purl.obolibrary.org/obo/NCBITaxon_38525,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0010936,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002007,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001507,http://purl.obolibrary.org/obo/NCBITaxon_11246,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0002013,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001671,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0001600,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0000583,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0000066,http://purl.obolibrary.org/obo/VO_0000864,has role
http://purl.obolibrary.org/obo/VO_0011435,http://purl.obolibrary.org/obo/VO_0010883,has part
http://purl.obolibrary.org/obo/VO_0001749,http://purl.obolibrary.org/obo/NCBITaxon_11232,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0002281,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0011230,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0001619,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0000528,http://purl.obolibrary.org/obo/NCBITaxon_10141,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002525,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0001054,http://purl.obolibrary.org/obo/NCBITaxon_9796,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002307,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001686,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0004809,http://purl.obolibrary.org/obo/NCBITaxon_11309,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001871,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0002421,http://purl.obolibrary.org/obo/NCBITaxon_9796,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0001183,http://purl.obolibrary.org/obo/NCBITaxon_9900,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0000160,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001515,http://purl.obolibrary.org/obo/NCBITaxon_40051,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011218,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0001805,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001834,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001687,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001402,http://purl.obolibrary.org/obo/NCBITaxon_1392,part of
http://purl.obolibrary.org/obo/VO_0004642,http://purl.obolibrary.org/obo/NCBITaxon_11588,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004498,http://purl.obolibrary.org/obo/NCBITaxon_11309,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0000071,http://purl.obolibrary.org/obo/VO_0003049,has part
http://purl.obolibrary.org/obo/VO_0004214,http://purl.obolibrary.org/obo/NCBITaxon_28344,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001768,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001578,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0002675,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0002255,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001750,http://purl.obolibrary.org/obo/NCBITaxon_5741,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0003083,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001489,http://purl.obolibrary.org/obo/NCBITaxon_10512,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0000154,http://purl.obolibrary.org/obo/NCBITaxon_359391,part of
http://purl.obolibrary.org/obo/VO_0010723,http://purl.obolibrary.org/obo/VO_0000864,has role
http://purl.obolibrary.org/obo/VO_0001630,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0004061,http://purl.obolibrary.org/obo/VO_0012378,has part
http://purl.obolibrary.org/obo/VO_0003083,http://purl.obolibrary.org/obo/VO_0001187,is_specified_input_of
http://purl.obolibrary.org/obo/VO_0001920,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004385,http://purl.obolibrary.org/obo/NCBITaxon_205488,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001824,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0000072,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001899,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0002329,http://purl.obolibrary.org/obo/NCBITaxon_10261,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011548,http://purl.obolibrary.org/obo/VO_0011076,expresses
http://purl.obolibrary.org/obo/VO_0010722,http://purl.obolibrary.org/obo/VO_0000864,has role
http://purl.obolibrary.org/obo/VO_0011225,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002739,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0001990,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0002474,http://purl.obolibrary.org/obo/NCBITaxon_562,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001928,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0004026,http://purl.obolibrary.org/obo/VO_0012401,has part
http://purl.obolibrary.org/obo/VO_0011102,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002231,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0002247,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001555,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001563,http://purl.obolibrary.org/obo/NCBITaxon_10320,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0002289,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0012384,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0001541,http://purl.obolibrary.org/obo/NCBITaxon_9685,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0001535,http://purl.obolibrary.org/obo/NCBITaxon_33554,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002097,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001751,http://purl.obolibrary.org/obo/NCBITaxon_29176,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0000646,http://purl.obolibrary.org/obo/NCBITaxon_12092,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0010722,http://purl.obolibrary.org/obo/NCBITaxon_9606,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002445,http://purl.obolibrary.org/obo/NCBITaxon_2096,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001851,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0000755,http://purl.obolibrary.org/obo/VO_0000246,has quality
http://purl.obolibrary.org/obo/VO_0010735,http://purl.obolibrary.org/obo/CHEBI_17716,has part
http://purl.obolibrary.org/obo/VO_0002180,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0003061,http://purl.obolibrary.org/obo/NCBITaxon_54315,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004806,http://purl.obolibrary.org/obo/NCBITaxon_1765,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0003027,http://purl.obolibrary.org/obo/VO_0003026,has role
http://purl.obolibrary.org/obo/VO_0010940,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002060,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0002156,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004537,http://purl.obolibrary.org/obo/NCBITaxon_747,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001510,http://purl.obolibrary.org/obo/NCBITaxon_12618,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004162,http://purl.obolibrary.org/obo/NCBITaxon_5820,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0002727,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0004015,http://purl.obolibrary.org/obo/VO_0011120,has part
http://purl.obolibrary.org/obo/VO_0001748,http://purl.obolibrary.org/obo/NCBITaxon_9612,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0011525,http://purl.obolibrary.org/obo/VO_0011000,expresses
http://purl.obolibrary.org/obo/VO_0010745,http://purl.obolibrary.org/obo/NCBITaxon_9606,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0010724,http://purl.obolibrary.org/obo/VO_0000884,has part
http://purl.obolibrary.org/obo/VO_0001992,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0002099,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0002270,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0001543,http://purl.obolibrary.org/obo/NCBITaxon_11673,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004220,http://purl.obolibrary.org/obo/NCBITaxon_1280,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0010877,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0001767,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001686,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0011462,http://purl.obolibrary.org/obo/VO_0011055,expresses
http://purl.obolibrary.org/obo/VO_0001551,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001648,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0000087,http://purl.obolibrary.org/obo/NCBITaxon_5833,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001770,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0012376,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0004460,http://purl.obolibrary.org/obo/NCBITaxon_6182,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001919,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004519,http://purl.obolibrary.org/obo/NCBITaxon_10298,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001585,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002116,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001161,http://purl.obolibrary.org/obo/OBI_0000712,is about
http://purl.obolibrary.org/obo/VO_0010742,http://purl.obolibrary.org/obo/VO_0000891,has part
http://purl.obolibrary.org/obo/VO_0002568,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0001826,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0002241,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0001540,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001812,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001914,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001745,http://purl.obolibrary.org/obo/NCBITaxon_9612,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0010874,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002680,http://purl.obolibrary.org/obo/VO_0001361,has role
http://purl.obolibrary.org/obo/VO_0001561,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0001819,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0004501,http://purl.obolibrary.org/obo/NCBITaxon_11309,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004116,http://purl.obolibrary.org/obo/NCBITaxon_11036,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011057,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0000458,http://purl.obolibrary.org/obo/NCBITaxon_10090,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0001550,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004536,http://purl.obolibrary.org/obo/NCBITaxon_747,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004765,http://purl.obolibrary.org/obo/NCBITaxon_11309,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001908,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001580,http://purl.obolibrary.org/obo/NCBITaxon_9913,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0004506,http://purl.obolibrary.org/obo/NCBITaxon_28344,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011447,http://purl.obolibrary.org/obo/VO_0011072,expresses
http://purl.obolibrary.org/obo/VO_0011189,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0001970,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0003063,http://purl.obolibrary.org/obo/NCBITaxon_235,has participant
http://purl.obolibrary.org/obo/VO_0010707,http://purl.obolibrary.org/obo/CHEBI_16842,has part
http://purl.obolibrary.org/obo/VO_0002003,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004226,http://purl.obolibrary.org/obo/NCBITaxon_11099,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0010715,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001905,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0000961,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001688,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0011238,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0001865,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001186,http://purl.obolibrary.org/obo/VO_0001197,has part
http://purl.obolibrary.org/obo/VO_0011495,http://purl.obolibrary.org/obo/VO_0011048,has part
http://purl.obolibrary.org/obo/VO_0000097,http://purl.obolibrary.org/obo/NCBITaxon_9606,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0000819,http://purl.obolibrary.org/obo/NCBITaxon_10090,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0012167,http://purl.obolibrary.org/obo/NCBITaxon_11598,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0000550,http://purl.obolibrary.org/obo/VO_0000562,has function
http://purl.obolibrary.org/obo/VO_0001604,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0002192,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0002083,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001708,http://purl.obolibrary.org/obo/VO_0001015,has quality
http://purl.obolibrary.org/obo/VO_0001725,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0010717,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0001838,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001803,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0010739,http://purl.obolibrary.org/obo/NCBITaxon_9606,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0001746,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001723,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0000160,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0010734,http://purl.obolibrary.org/obo/CHEBI_17716,has part
http://purl.obolibrary.org/obo/VO_0003052,http://purl.obolibrary.org/obo/VO_0003051,occurs in
http://purl.obolibrary.org/obo/VO_0002005,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004523,http://purl.obolibrary.org/obo/NCBITaxon_10298,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011159,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0004766,http://purl.obolibrary.org/obo/NCBITaxon_11292,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0002110,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0002318,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001177,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0001667,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004095,http://purl.obolibrary.org/obo/NCBITaxon_10255,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001585,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001779,http://purl.obolibrary.org/obo/NCBITaxon_9796,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0004744,http://purl.obolibrary.org/obo/NCBITaxon_10386,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001774,http://purl.obolibrary.org/obo/VO_0000211,has quality
http://purl.obolibrary.org/obo/VO_0001603,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0004624,http://purl.obolibrary.org/obo/NCBITaxon_10386,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0010966,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0004418,http://purl.obolibrary.org/obo/NCBITaxon_5800,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001500,http://purl.obolibrary.org/obo/NCBITaxon_11047,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001615,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001616,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0000089,http://purl.obolibrary.org/obo/VO_0000812,has role
http://purl.obolibrary.org/obo/VO_0001575,http://purl.obolibrary.org/obo/NCBITaxon_9913,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0010737,http://purl.obolibrary.org/obo/VO_0000940,has part
http://purl.obolibrary.org/obo/VO_0001560,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0004787,http://purl.obolibrary.org/obo/NCBITaxon_11309,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004378,http://purl.obolibrary.org/obo/NCBITaxon_11620,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004788,http://purl.obolibrary.org/obo/NCBITaxon_40051,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0011356,http://purl.obolibrary.org/obo/VO_0011019,has part
http://purl.obolibrary.org/obo/VO_0011506,http://purl.obolibrary.org/obo/VO_0011305,has part
http://purl.obolibrary.org/obo/VO_0004707,http://purl.obolibrary.org/obo/NCBITaxon_11978,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0004189,http://purl.obolibrary.org/obo/NCBITaxon_287,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001183,http://purl.obolibrary.org/obo/NCBITaxon_9850,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0011011,http://purl.obolibrary.org/obo/VO_0000457,has role
http://purl.obolibrary.org/obo/VO_0002780,http://purl.obolibrary.org/obo/OGG_3000888491,has gene mutation
http://purl.obolibrary.org/obo/VO_0001777,http://purl.obolibrary.org/obo/VO_0000173,has quality
http://purl.obolibrary.org/obo/VO_0001620,http://purl.obolibrary.org/obo/NCBITaxon_9031,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002482,http://purl.obolibrary.org/obo/NCBITaxon_9612,vaccine immunization for host
http://purl.obolibrary.org/obo/VO_0002501,http://purl.obolibrary.org/obo/NCBITaxon_1764,vaccine immunization against microbe
http://purl.obolibrary.org/obo/VO_0001442,http://purl.obolibrary.org/obo/NCBITaxon_10345,part of
http://purl.obolibrary.org/obo/VO_0002307,http://purl.obolibrary.org/obo/VO_0000173,has quality
