source,target,relation
http://purl.obolibrary.org/obo/STATO_0000338,http://purl.obolibrary.org/obo/STATO_0000343,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000274,http://purl.obolibrary.org/obo/STATO_0000008,denotes
http://purl.obolibrary.org/obo/STATO_0000070,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000078,http://purl.obolibrary.org/obo/STATO_0000226,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0002444,http://purl.obolibrary.org/obo/BFO_0000040,role of
http://purl.obolibrary.org/obo/STATO_0000287,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000030,http://purl.obolibrary.org/obo/OBI_0200200,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000206,http://purl.obolibrary.org/obo/OBI_0001271,has_specified_input
http://purl.obolibrary.org/obo/OBI_0200036,http://purl.obolibrary.org/obo/OBI_0000662,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000066,http://purl.obolibrary.org/obo/OBI_0500000,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000225,http://purl.obolibrary.org/obo/STATO_0000436,is denoted by
http://purl.obolibrary.org/obo/STATO_0000256,http://purl.obolibrary.org/obo/STATO_0000006,denotes
http://purl.obolibrary.org/obo/OBI_0000889,http://purl.obolibrary.org/obo/STATO_0000008,denotes
http://purl.obolibrary.org/obo/STATO_0000094,http://purl.obolibrary.org/obo/STATO_0000255,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000076,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000066,http://purl.obolibrary.org/obo/IAO_0000572,has part
http://purl.obolibrary.org/obo/STATO_0000109,http://purl.obolibrary.org/obo/OBI_0000751,achieves
http://purl.obolibrary.org/obo/OBI_0200066,http://purl.obolibrary.org/obo/OBI_0001265,has_specified_output
http://purl.obolibrary.org/obo/OBI_0500002,http://purl.obolibrary.org/obo/STATO_0000253,has part
http://purl.obolibrary.org/obo/STATO_0000201,http://purl.obolibrary.org/obo/STATO_0000085,achieves
http://purl.obolibrary.org/obo/STATO_0000218,http://purl.obolibrary.org/obo/STATO_0000119,has part
http://purl.obolibrary.org/obo/STATO_0000243,http://purl.obolibrary.org/obo/STATO_0000151,achieves
http://purl.obolibrary.org/obo/STATO_0000433,http://purl.obolibrary.org/obo/OBI_0500005,achieves
http://purl.obolibrary.org/obo/OBI_0000727,http://purl.obolibrary.org/obo/OBI_0000648,has_specified_output
http://purl.obolibrary.org/obo/OBI_0100060,http://purl.obolibrary.org/obo/OBI_0600024,is_specified_output_of
http://purl.obolibrary.org/obo/IAO_0000104,http://purl.obolibrary.org/obo/IAO_0000007,has part
http://purl.obolibrary.org/obo/STATO_0000408,http://purl.obolibrary.org/obo/STATO_0000409,denotes
http://purl.obolibrary.org/obo/STATO_0000408,http://purl.obolibrary.org/obo/STATO_0000134,denotes
http://purl.obolibrary.org/obo/OBI_0200000,http://purl.obolibrary.org/obo/IAO_0000027,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000379,http://purl.obolibrary.org/obo/STATO_0000328,is_specified_input_of
http://purl.obolibrary.org/obo/OBI_0600038,http://purl.obolibrary.org/obo/OBI_0001936,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000153,http://purl.obolibrary.org/obo/STATO_0000132,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000377,http://purl.obolibrary.org/obo/STATO_0000107,achieves
http://purl.obolibrary.org/obo/STATO_0000263,http://purl.obolibrary.org/obo/STATO_0000037,denotes
http://purl.obolibrary.org/obo/STATO_0000078,http://purl.obolibrary.org/obo/OBI_0000675,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0200104,http://purl.obolibrary.org/obo/OBI_0000648,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000263,http://purl.obolibrary.org/obo/STATO_0000155,preceded by
http://purl.obolibrary.org/obo/STATO_0000104,http://purl.obolibrary.org/obo/IAO_0000100,achieves
http://purl.obolibrary.org/obo/STATO_0000286,http://purl.obolibrary.org/obo/OBI_0000675,has part
http://purl.obolibrary.org/obo/STATO_0000045,http://purl.obolibrary.org/obo/STATO_0000316,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000266,http://purl.obolibrary.org/obo/STATO_0000143,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000254,http://purl.obolibrary.org/obo/OBI_0001352,achieves
http://purl.obolibrary.org/obo/STATO_0000196,http://purl.obolibrary.org/obo/STATO_0000085,achieves
http://purl.obolibrary.org/obo/STATO_0000490,http://purl.obolibrary.org/obo/OBI_0200201,preceded by
http://purl.obolibrary.org/obo/OBI_0200049,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000482,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000435,http://purl.obolibrary.org/obo/CHEBI_16991,has part
http://purl.obolibrary.org/obo/STATO_0000144,http://purl.obolibrary.org/obo/STATO_0000034,estimate of
http://purl.obolibrary.org/obo/STATO_0000261,http://purl.obolibrary.org/obo/OBI_0200201,preceded by
http://purl.obolibrary.org/obo/STATO_0000219,http://purl.obolibrary.org/obo/IAO_0000414,achieves
http://purl.obolibrary.org/obo/STATO_0000546,http://purl.obolibrary.org/obo/STATO_0000227,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000861,http://purl.obolibrary.org/obo/STATO_0000224,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000074,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000434,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000376,http://purl.obolibrary.org/obo/STATO_0000052,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000408,http://purl.obolibrary.org/obo/STATO_0000417,denotes
http://purl.obolibrary.org/obo/OBI_0000338,http://purl.obolibrary.org/obo/IAO_0000027,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000156,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000429,http://purl.obolibrary.org/obo/STATO_0000039,estimate of
http://purl.obolibrary.org/obo/STATO_0000304,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000582,http://purl.obolibrary.org/obo/STATO_0000534,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000789,http://purl.obolibrary.org/obo/STATO_0000193,achieves
http://purl.obolibrary.org/obo/STATO_0000099,http://purl.obolibrary.org/obo/STATO_0000221,is denoted by
http://purl.obolibrary.org/obo/STATO_0000058,http://purl.obolibrary.org/obo/STATO_0000224,part of
http://purl.obolibrary.org/obo/STATO_0000444,http://purl.obolibrary.org/obo/STATO_0000248,declares
http://purl.obolibrary.org/obo/STATO_0000575,http://purl.obolibrary.org/obo/OBI_0200104,part of
http://purl.obolibrary.org/obo/OBI_0500000,http://purl.obolibrary.org/obo/OBI_0000066,achieves
http://purl.obolibrary.org/obo/STATO_0000070,http://purl.obolibrary.org/obo/STATO_0000121,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000264,http://purl.obolibrary.org/obo/STATO_0000265,has part
http://purl.obolibrary.org/obo/OBI_0000094,http://purl.obolibrary.org/obo/BFO_0000040,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000445,http://purl.obolibrary.org/obo/STATO_0000248,declares
http://purl.obolibrary.org/obo/OBI_0200066,http://purl.obolibrary.org/obo/OBI_0000791,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000527,http://purl.obolibrary.org/obo/OBI_0200201,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000081,http://purl.obolibrary.org/obo/STATO_0000069,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000183,http://purl.obolibrary.org/obo/STATO_0000217,has part
http://purl.obolibrary.org/obo/OBI_0400153,http://purl.obolibrary.org/obo/OBI_0000403,has function
http://purl.obolibrary.org/obo/STATO_0000572,http://purl.obolibrary.org/obo/STATO_0000565,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000074,http://purl.obolibrary.org/obo/STATO_0000121,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000097,http://purl.obolibrary.org/obo/STATO_0000200,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000274,http://purl.obolibrary.org/obo/STATO_0000233,denotes
http://purl.obolibrary.org/obo/STATO_0000024,http://purl.obolibrary.org/obo/STATO_0000012,has part
http://purl.obolibrary.org/obo/OBI_0000443,http://purl.obolibrary.org/obo/IAO_0000109,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000289,http://purl.obolibrary.org/obo/OBI_0000750,denotes
http://purl.obolibrary.org/obo/OBI_0000652,http://purl.obolibrary.org/obo/BFO_0000040,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000750,http://purl.obolibrary.org/obo/IAO_0000100,has part
http://purl.obolibrary.org/obo/STATO_0000080,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000098,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000010,http://purl.obolibrary.org/obo/BFO_0000006,achieves
http://purl.obolibrary.org/obo/STATO_0000144,http://purl.obolibrary.org/obo/STATO_0000119,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000157,http://purl.obolibrary.org/obo/OBI_0200201,preceded by
http://purl.obolibrary.org/obo/STATO_0000437,http://purl.obolibrary.org/obo/STATO_0000435,estimate of
http://purl.obolibrary.org/obo/STATO_0000153,http://purl.obolibrary.org/obo/STATO_0000224,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000157,http://purl.obolibrary.org/obo/STATO_0000255,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000567,http://purl.obolibrary.org/obo/STATO_0000568,has_specified_output
http://purl.obolibrary.org/obo/OBI_0001271,http://purl.obolibrary.org/obo/GO_0010467,achieves
http://purl.obolibrary.org/obo/STATO_0000442,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/IAO_0000402,http://purl.obolibrary.org/obo/BFO_0000018,part of
http://purl.obolibrary.org/obo/OBI_0600064,http://purl.obolibrary.org/obo/OBI_0000456,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000174,http://purl.obolibrary.org/obo/STATO_0000085,denotes
http://purl.obolibrary.org/obo/STATO_0000501,http://purl.obolibrary.org/obo/STATO_0000436,is denoted by
http://purl.obolibrary.org/obo/STATO_0000546,http://purl.obolibrary.org/obo/STATO_0000542,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000094,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000057,http://purl.obolibrary.org/obo/OBI_0000675,part of
http://purl.obolibrary.org/obo/STATO_0000440,http://purl.obolibrary.org/obo/STATO_0000227,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000973,http://purl.obolibrary.org/obo/SO_0000001,achieves
http://purl.obolibrary.org/obo/STATO_0000099,http://purl.obolibrary.org/obo/OBI_0000751,achieves
http://purl.obolibrary.org/obo/OBI_0001271,http://purl.obolibrary.org/obo/CHEBI_33697,role of
http://purl.obolibrary.org/obo/STATO_0000467,http://purl.obolibrary.org/obo/STATO_0000047,has order in sequence
http://purl.obolibrary.org/obo/OBI_0000339,http://purl.obolibrary.org/obo/IAO_0000104,has participant
http://purl.obolibrary.org/obo/OBI_0200051,http://purl.obolibrary.org/obo/STATO_0000569,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000501,http://purl.obolibrary.org/obo/STATO_0000500,is denoted by
http://purl.obolibrary.org/obo/OBI_0001909,http://purl.obolibrary.org/obo/IAO_0000027,is_supported_by_data
http://purl.obolibrary.org/obo/OBI_0000066,http://purl.obolibrary.org/obo/OBI_0000471,has part
http://purl.obolibrary.org/obo/STATO_0000044,http://purl.obolibrary.org/obo/STATO_0000069,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000123,http://purl.obolibrary.org/obo/STATO_0000147,part of
http://purl.obolibrary.org/obo/OBI_0001573,http://purl.obolibrary.org/obo/OBI_0000811,achieves
http://purl.obolibrary.org/obo/STATO_0000442,http://purl.obolibrary.org/obo/STATO_0000439,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0001404,http://purl.obolibrary.org/obo/OBI_0100026,part of
http://purl.obolibrary.org/obo/OBI_0001444,http://purl.obolibrary.org/obo/OBI_0001305,achieves
http://purl.obolibrary.org/obo/STATO_0000161,http://purl.obolibrary.org/obo/STATO_0000028,is denoted by
http://purl.obolibrary.org/obo/STATO_0000172,http://purl.obolibrary.org/obo/OBI_0000722,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000092,http://purl.obolibrary.org/obo/OBI_0000675,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0200051,http://purl.obolibrary.org/obo/STATO_0000568,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000119,http://purl.obolibrary.org/obo/STATO_0000144,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000174,http://purl.obolibrary.org/obo/OBI_0200111,preceded by
http://purl.obolibrary.org/obo/STATO_0000309,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000070,http://purl.obolibrary.org/obo/STATO_0000229,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000285,http://purl.obolibrary.org/obo/STATO_0000297,has part
http://purl.obolibrary.org/obo/STATO_0000462,http://purl.obolibrary.org/obo/STATO_0000047,has_specified_input
http://purl.obolibrary.org/obo/OBI_0600024,http://purl.obolibrary.org/obo/OBI_0100060,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000070,http://purl.obolibrary.org/obo/OBI_0000067,has role
http://purl.obolibrary.org/obo/OBI_0001172,http://purl.obolibrary.org/obo/OBI_0200111,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000216,http://purl.obolibrary.org/obo/STATO_0000096,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000112,http://purl.obolibrary.org/obo/OBI_0200111,preceded by
http://purl.obolibrary.org/obo/STATO_0000571,http://purl.obolibrary.org/obo/STATO_0000565,has_specified_output
http://purl.obolibrary.org/obo/OBI_0001010,http://purl.obolibrary.org/obo/OBI_0666667,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000533,http://purl.obolibrary.org/obo/STATO_0000227,has_specified_input
http://purl.obolibrary.org/obo/OBI_0400044,http://purl.obolibrary.org/obo/OBI_0400043,has part
http://purl.obolibrary.org/obo/STATO_0000442,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000246,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/OBI_0302884,http://purl.obolibrary.org/obo/OBI_0000681,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000544,http://purl.obolibrary.org/obo/IAO_0000030,achieves
http://purl.obolibrary.org/obo/STATO_0000083,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000142,http://purl.obolibrary.org/obo/STATO_0000237,achieves
http://purl.obolibrary.org/obo/STATO_0000095,http://purl.obolibrary.org/obo/STATO_0000019,is denoted by
http://purl.obolibrary.org/obo/stato.owl#partial_least_squares_weight,http://purl.obolibrary.org/obo/STATO_0000572,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000213,http://purl.obolibrary.org/obo/IAO_0000055,executes
http://purl.obolibrary.org/obo/STATO_0000083,http://purl.obolibrary.org/obo/STATO_0000067,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000261,http://purl.obolibrary.org/obo/STATO_0000023,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000268,http://purl.obolibrary.org/obo/STATO_0000436,is denoted by
http://purl.obolibrary.org/obo/STATO_0000176,http://purl.obolibrary.org/obo/OBI_0000739,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000075,http://purl.obolibrary.org/obo/STATO_0000047,achieves
http://purl.obolibrary.org/obo/STATO_0000338,http://purl.obolibrary.org/obo/STATO_0000534,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000571,http://purl.obolibrary.org/obo/STATO_0000580,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000096,http://purl.obolibrary.org/obo/OBI_0000744,precedes
http://purl.obolibrary.org/obo/STATO_0000040,http://purl.obolibrary.org/obo/STATO_0000105,is_specified_input_of
http://purl.obolibrary.org/obo/OBI_0200201,http://purl.obolibrary.org/obo/STATO_0000234,achieves
http://purl.obolibrary.org/obo/IAO_0000015,http://purl.obolibrary.org/obo/STATO_0000390,part of
http://purl.obolibrary.org/obo/STATO_0000303,http://purl.obolibrary.org/obo/STATO_0000176,has_specified_input
http://purl.obolibrary.org/obo/OBI_0600005,http://purl.obolibrary.org/obo/OBI_0100026,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000260,http://purl.obolibrary.org/obo/STATO_0000069,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000310,http://purl.obolibrary.org/obo/STATO_0000193,achieves
http://purl.obolibrary.org/obo/STATO_0000437,http://purl.obolibrary.org/obo/STATO_0000435,achieves
http://purl.obolibrary.org/obo/OBI_0500005,http://purl.obolibrary.org/obo/OBI_0000097,has role
http://purl.obolibrary.org/obo/STATO_0000435,http://purl.obolibrary.org/obo/STATO_0000225,denotes
http://purl.obolibrary.org/obo/STATO_0000139,http://purl.obolibrary.org/obo/STATO_0000038,has_specified_output
http://purl.obolibrary.org/obo/OBI_0400137,http://purl.obolibrary.org/obo/OBI_0000453,has function
http://purl.obolibrary.org/obo/STATO_0000091,http://purl.obolibrary.org/obo/STATO_0000254,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000225,http://purl.obolibrary.org/obo/STATO_0000113,is denoted by
http://purl.obolibrary.org/obo/STATO_0000378,http://purl.obolibrary.org/obo/STATO_0000328,is_specified_input_of
http://purl.obolibrary.org/obo/OBI_0001444,http://purl.obolibrary.org/obo/OBI_0000751,achieves
http://purl.obolibrary.org/obo/STATO_0000153,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000182,http://purl.obolibrary.org/obo/BFO_0000016,achieves
http://purl.obolibrary.org/obo/STATO_0000582,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000094,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000048,http://purl.obolibrary.org/obo/STATO_0000316,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000583,http://purl.obolibrary.org/obo/STATO_0000517,has part
http://purl.obolibrary.org/obo/STATO_0000243,http://purl.obolibrary.org/obo/STATO_0000167,achieves
http://purl.obolibrary.org/obo/STATO_0000136,http://purl.obolibrary.org/obo/STATO_0000229,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000284,http://purl.obolibrary.org/obo/STATO_0000107,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000136,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000431,http://purl.obolibrary.org/obo/STATO_0000099,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000572,http://purl.obolibrary.org/obo/STATO_0000556,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000238,http://purl.obolibrary.org/obo/STATO_0000277,has part
http://purl.obolibrary.org/obo/STATO_0000077,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/OBI_0001172,http://purl.obolibrary.org/obo/STATO_0000006,denotes
http://purl.obolibrary.org/obo/STATO_0000122,http://purl.obolibrary.org/obo/STATO_0000257,achieves
http://purl.obolibrary.org/obo/STATO_0000567,http://purl.obolibrary.org/obo/STATO_0000569,has_specified_output
http://purl.obolibrary.org/obo/OBI_0500002,http://purl.obolibrary.org/obo/STATO_0000121,has part
http://purl.obolibrary.org/obo/OBI_0001271,http://purl.obolibrary.org/obo/OBI_0100051,has part
http://purl.obolibrary.org/obo/STATO_0000080,http://purl.obolibrary.org/obo/OBI_0200119,has part
http://purl.obolibrary.org/obo/STATO_0000245,http://purl.obolibrary.org/obo/BFO_0000016,achieves
http://purl.obolibrary.org/obo/STATO_0000077,http://purl.obolibrary.org/obo/STATO_0000224,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000407,http://purl.obolibrary.org/obo/STATO_0000409,denotes
http://purl.obolibrary.org/obo/STATO_0000199,http://purl.obolibrary.org/obo/STATO_0000183,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000374,http://purl.obolibrary.org/obo/STATO_0000108,part of
http://purl.obolibrary.org/obo/STATO_0000112,http://purl.obolibrary.org/obo/STATO_0000155,preceded by
http://purl.obolibrary.org/obo/STATO_0000098,http://purl.obolibrary.org/obo/STATO_0000132,has_specified_input
http://purl.obolibrary.org/obo/OBI_0500000,http://purl.obolibrary.org/obo/STATO_0000193,denotes
http://purl.obolibrary.org/obo/STATO_0000052,http://purl.obolibrary.org/obo/STATO_0000376,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000426,http://purl.obolibrary.org/obo/STATO_0000421,estimate of
http://purl.obolibrary.org/obo/STATO_0000585,http://purl.obolibrary.org/obo/OBI_0000673,part of
http://purl.obolibrary.org/obo/STATO_0000187,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000490,http://purl.obolibrary.org/obo/STATO_0000255,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000074,http://purl.obolibrary.org/obo/STATO_0000069,has_specified_output
http://purl.obolibrary.org/obo/OBI_0001143,http://purl.obolibrary.org/obo/OBI_0001010,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000083,http://purl.obolibrary.org/obo/OBI_0000675,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0400044,http://purl.obolibrary.org/obo/OBI_0400079,has part
http://purl.obolibrary.org/obo/STATO_0000073,http://purl.obolibrary.org/obo/STATO_0000193,has quality
http://purl.obolibrary.org/obo/OBI_0400110,http://purl.obolibrary.org/obo/OBI_0000370,has function
http://purl.obolibrary.org/obo/STATO_0000392,http://purl.obolibrary.org/obo/STATO_0000435,is denoted by
http://purl.obolibrary.org/obo/STATO_0000444,http://purl.obolibrary.org/obo/OBI_0000750,achieves
http://purl.obolibrary.org/obo/STATO_0000434,http://purl.obolibrary.org/obo/OBI_0500007,achieves
http://purl.obolibrary.org/obo/STATO_0000462,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000626,http://purl.obolibrary.org/obo/OBI_0000441,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000309,http://purl.obolibrary.org/obo/STATO_0000069,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000139,http://purl.obolibrary.org/obo/STATO_0000278,executes
http://purl.obolibrary.org/obo/OBI_0200102,http://purl.obolibrary.org/obo/OBI_0000751,achieves
http://purl.obolibrary.org/obo/STATO_0000289,http://purl.obolibrary.org/obo/OBI_0500000,denotes
http://purl.obolibrary.org/obo/STATO_0000468,http://purl.obolibrary.org/obo/STATO_0000582,is_specified_input_of
http://purl.obolibrary.org/obo/OBI_0200117,http://purl.obolibrary.org/obo/OBI_0000674,has_specified_output
http://purl.obolibrary.org/obo/IAO_0000578,http://purl.obolibrary.org/obo/IAO_0000577,has part
http://purl.obolibrary.org/obo/OBI_0001143,http://purl.obolibrary.org/obo/OBI_0000112,has role
http://purl.obolibrary.org/obo/IAO_0000033,http://purl.obolibrary.org/obo/BFO_0000017,achieves
http://purl.obolibrary.org/obo/OBI_0200119,http://purl.obolibrary.org/obo/OBI_0200078,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000290,http://purl.obolibrary.org/obo/STATO_0000218,is_specified_input_of
http://purl.obolibrary.org/obo/OBI_0200104,http://purl.obolibrary.org/obo/OBI_0200178,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000470,http://purl.obolibrary.org/obo/STATO_0000107,is declared by
http://purl.obolibrary.org/obo/OBI_0400137,http://purl.obolibrary.org/obo/OBI_0400079,has part
http://purl.obolibrary.org/obo/STATO_0000210,http://purl.obolibrary.org/obo/OBI_0000010,has denominator
http://purl.obolibrary.org/obo/STATO_0000285,http://purl.obolibrary.org/obo/STATO_0000296,has part
http://purl.obolibrary.org/obo/OBI_0400044,http://purl.obolibrary.org/obo/OBI_0400082,has part
http://purl.obolibrary.org/obo/OBI_0600064,http://purl.obolibrary.org/obo/OBI_0000737,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000075,http://purl.obolibrary.org/obo/OBI_0100026,achieves
http://purl.obolibrary.org/obo/STATO_0000223,http://purl.obolibrary.org/obo/OBI_0000181,has_specified_output
http://purl.obolibrary.org/obo/OBI_0200051,http://purl.obolibrary.org/obo/STATO_0000556,has_specified_input
http://purl.obolibrary.org/obo/OBI_0500005,http://purl.obolibrary.org/obo/BFO_0000040,has role
http://purl.obolibrary.org/obo/OBI_0000673,http://purl.obolibrary.org/obo/OBI_0001834,has part
http://purl.obolibrary.org/obo/STATO_0000038,http://purl.obolibrary.org/obo/STATO_0000139,is_specified_output_of
http://purl.obolibrary.org/obo/OBI_0200117,http://purl.obolibrary.org/obo/OBI_0200078,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0000739,http://purl.obolibrary.org/obo/OBI_0000675,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000097,http://purl.obolibrary.org/obo/STATO_0000088,has_specified_input
http://purl.obolibrary.org/obo/OBI_0500005,http://purl.obolibrary.org/obo/STATO_0000248,has role
http://purl.obolibrary.org/obo/STATO_0000294,http://purl.obolibrary.org/obo/STATO_0000255,part of
http://purl.obolibrary.org/obo/STATO_0000263,http://purl.obolibrary.org/obo/STATO_0000085,denotes
http://purl.obolibrary.org/obo/STATO_0000384,http://purl.obolibrary.org/obo/STATO_0000290,achieves
http://purl.obolibrary.org/obo/STATO_0000187,http://purl.obolibrary.org/obo/OBI_0200201,preceded by
http://purl.obolibrary.org/obo/STATO_0000107,http://purl.obolibrary.org/obo/STATO_0000218,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000186,http://purl.obolibrary.org/obo/STATO_0000071,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000310,http://purl.obolibrary.org/obo/STATO_0000103,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000121,http://purl.obolibrary.org/obo/STATO_0000056,has part
http://purl.obolibrary.org/obo/OBI_0001834,http://purl.obolibrary.org/obo/IAO_0000030,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000571,http://purl.obolibrary.org/obo/STATO_0000251,has_specified_input
http://purl.obolibrary.org/obo/OBI_0600064,http://purl.obolibrary.org/obo/OBI_0000731,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000968,http://purl.obolibrary.org/obo/BFO_0000034,has function
http://purl.obolibrary.org/obo/OBI_0000424,http://purl.obolibrary.org/obo/CHEBI_33697,has part
http://purl.obolibrary.org/obo/OBI_0500011,http://purl.obolibrary.org/obo/STATO_0000517,has part
http://purl.obolibrary.org/obo/STATO_0000249,http://purl.obolibrary.org/obo/OBI_0302903,has part
http://purl.obolibrary.org/obo/STATO_0000181,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
